target_date,gross_return,turnover,transaction_cost,net_return,wealth,tc_bps,model,universe,lookback,seed
2024-02-20,0.0022527069959323853,0.0,0.0,0.0022527069959323853,1.1642250529638603,0.0,gnn,core6,10,42
2024-02-21,-0.00030711029830854386,0.0,0.0,-0.00030711029830854386,1.1638675074605462,0.0,gnn,core6,10,42
2024-02-22,-0.0003966716176364571,0.5,0.0,-0.0003966716176364571,1.1634058342536473,0.0,gnn,core6,10,42
2024-02-23,0.004033265868201852,0.5,0.0,0.004033265868201852,1.1680981592958095,0.0,gnn,core6,10,42
2024-02-26,0.00158215803821804,0.5,0.0,0.00158215803821804,1.169946275187967,0.0,gnn,core6,10,42
2024-02-27,0.005374369018682046,0.5,0.0,0.005374369018682046,1.1762339982028598,0.0,gnn,core6,10,42
2024-02-28,-0.006796375193516724,0.5,0.0,-0.006796375193516724,1.168239870635703,0.0,gnn,core6,10,42
2024-02-29,0.0015903278508631047,0.0,0.0,0.0015903278508631047,1.1700977550384635,0.0,gnn,core6,10,42
2024-03-01,0.0008589179487898946,0.5,0.0,0.0008589179487898946,1.1711027730021049,0.0,gnn,core6,10,42
2024-03-04,0.0015205641429929528,0.5,0.0,0.0015205641429929528,1.1728835098864914,0.0,gnn,core6,10,42
2024-03-05,-0.000610030023381114,1.0,0.0,-0.000610030023381114,1.172168015731532,0.0,gnn,core6,10,42
2024-03-06,-0.00022918637841939926,0.5,0.0,-0.00022918637841939926,1.1718993707891074,0.0,gnn,core6,10,42
2024-03-07,-0.0008957827521953732,0.0,0.0,-0.0008957827521953732,1.1708496035454459,0.0,gnn,core6,10,42
2024-03-08,0.0007336073322221637,0.0,0.0,0.0007336073322221637,1.1717085473995361,0.0,gnn,core6,10,42
2024-03-11,-0.0015817690727999434,0.5,0.0,-0.0015817690727999434,1.1698551750569242,0.0,gnn,core6,10,42
2024-03-12,-0.001963317161425948,1.0,0.0,-0.001963317161425948,1.167558378315352,0.0,gnn,core6,10,42
2024-03-13,-0.001708607655018568,0.5,0.0,-0.001708607655018568,1.1655634791324814,0.0,gnn,core6,10,42
2024-03-14,0.0012235402973601595,0.5,0.0,0.0012235402973601595,1.1669895930183312,0.0,gnn,core6,10,42
2024-03-15,-0.0014432622992899269,1.0,0.0,-0.0014432622992899269,1.1653053209350641,0.0,gnn,core6,10,42
2024-03-18,0.004612218996044248,1.0,0.0,0.004612218996044248,1.1706799642724723,0.0,gnn,core6,10,42
2024-03-19,0.001422050700057298,0.0,0.0,0.001422050700057298,1.172344730535209,0.0,gnn,core6,10,42
2024-03-20,-0.0005968722980469465,0.0,0.0,-0.0005968722980469465,1.1716449904417912,0.0,gnn,core6,10,42
2024-03-21,-0.0010469712724443525,0.5,0.0,-0.0010469712724443525,1.1704183117952953,0.0,gnn,core6,10,42
2024-03-22,-0.0013991468586027622,0.5,0.0,-0.0013991468586027622,1.1687807246910957,0.0,gnn,core6,10,42
2024-03-25,-0.001294789690291509,0.0,0.0,-0.001294789690291509,1.1672673994585543,0.0,gnn,core6,10,42
2024-03-26,-0.0022346287732943892,0.5,0.0,-0.0022346287732943892,1.1646589901415958,0.0,gnn,core6,10,42
2024-03-27,0.00170376812457107,0.0,0.0,0.00170376812457107,1.1666432990049942,0.0,gnn,core6,10,42
2024-03-28,-0.0003538171004038304,1.0,0.0,-0.0003538171004038304,1.1662305206557346,0.0,gnn,core6,10,42
2024-03-29,0.0006385226151905954,0.5,0.0,0.0006385226151905954,1.1669751852176988,0.0,gnn,core6,10,42
2024-04-01,-0.004651700204703957,0.5,0.0,-0.004651700204703957,1.1615467665097372,0.0,gnn,core6,10,42
2024-04-02,0.0026453983591636643,1.0,0.0,0.0026453983591636643,1.1646195204199539,0.0,gnn,core6,10,42
2024-04-03,-0.004976087744580582,0.5,0.0,-0.004976087744580582,1.1588242714972927,0.0,gnn,core6,10,42
2024-04-04,0.0024390692415181547,0.5,0.0,0.0024390692415181547,1.1616507241342264,0.0,gnn,core6,10,42
2024-04-05,-0.00030519033316522837,0.5,0.0,-0.00030519033316522837,1.1612961995627062,0.0,gnn,core6,10,42
2024-04-08,-0.0006844249510322697,1.0,0.0,-0.0006844249510322697,1.1605013794681867,0.0,gnn,core6,10,42
2024-04-09,0.00317637762054801,1.0,0.0,0.00317637762054801,1.1641875700785445,0.0,gnn,core6,10,42
2024-04-10,0.0005857436917722225,0.5,0.0,0.0005857436917722225,1.1648694856037576,0.0,gnn,core6,10,42
2024-04-11,-0.000839738902868703,0.5,0.0,-0.000839738902868703,1.1638912993799315,0.0,gnn,core6,10,42
2024-04-12,0.0038582165725529194,0.0,0.0,0.0038582165725529194,1.1683818440798492,0.0,gnn,core6,10,42
2024-04-15,0.004314308927860111,0.0,0.0,0.004314308927860111,1.1734226043009126,0.0,gnn,core6,10,42
2024-04-16,0.0011908795568160713,0.0,0.0,0.0011908795568160713,1.1748200092918804,0.0,gnn,core6,10,42
2024-04-17,-0.0013747010598308407,0.0,0.0,-0.0013747010598308407,1.1732049829799964,0.0,gnn,core6,10,42
2024-04-18,0.002899811210227199,0.0,0.0,0.002899811210227199,1.1766070559415363,0.0,gnn,core6,10,42
2024-04-19,0.0006939312443137169,0.5,0.0,0.0006939312443137169,1.177423540339934,0.0,gnn,core6,10,42
2024-04-22,-0.0006959150923648849,1.0,0.0,-0.0006959150923648849,1.1766041535281058,0.0,gnn,core6,10,42
2024-04-23,-0.0026626286999089643,0.5,0.0,-0.0026626286999089643,1.1734712935404898,0.0,gnn,core6,10,42
2024-04-24,0.0015407877508550882,0.5,0.0,0.0015407877508550882,1.1752793637355572,0.0,gnn,core6,10,42
2024-04-25,-0.009143961149675306,1.0,0.0,-0.009143961149675306,1.1645326548935442,0.0,gnn,core6,10,42
2024-04-26,-0.005268667475320399,2.0,0.0,-0.005268667475320399,1.158397119570758,0.0,gnn,core6,10,42
2024-04-29,-0.0015468543861061335,1.0,0.0,-0.0015468543861061335,1.1566052479054973,0.0,gnn,core6,10,42
2024-04-30,-0.006843578099505976,1.0,0.0,-0.006843578099505976,1.1486899295611577,0.0,gnn,core6,10,42
2024-05-01,-0.006237113149836659,1.0,0.0,-0.006237113149836659,1.141525420496407,0.0,gnn,core6,10,42
2024-05-02,0.0026615652514010435,1.5,0.0,0.0026615652514010435,1.144563664889191,0.0,gnn,core6,10,42
2024-05-03,-0.004098870937013999,1.5,0.0,-0.004098870937013999,1.1398722461476145,0.0,gnn,core6,10,42
2024-05-06,0.001969627570360899,0.0,0.0,0.001969627570360899,1.142117369950316,0.0,gnn,core6,10,42
2024-05-07,-0.0017871628660941496,0.0,0.0,-0.0017871628660941496,1.1400762201980197,0.0,gnn,core6,10,42
2024-05-08,-0.0018210043053841218,0.0,0.0,-0.0018210043053841218,1.1380001364925731,0.0,gnn,core6,10,42
2024-05-09,-0.001626063633011654,0.0,0.0,-0.001626063633011654,1.1361496758562604,0.0,gnn,core6,10,42
2024-05-10,-0.0007218570390250534,1.0,0.0,-0.0007218570390250534,1.1353295382153574,0.0,gnn,core6,10,42
2024-05-13,0.0014667626237496734,1.0,0.0,0.0014667626237496734,1.1369947971476506,0.0,gnn,core6,10,42
2024-05-14,-0.005135940620675683,0.5,0.0,-0.005135940620675683,1.131155259383483,0.0,gnn,core6,10,42
2024-05-15,0.0008850982994772494,0.0,0.0,0.0008850982994772494,1.1321564429800082,0.0,gnn,core6,10,42
2024-05-16,-0.0031691372860223055,1.5,0.0,-0.0031691372860223055,1.12856848378295,0.0,gnn,core6,10,42
2024-05-17,-0.0012572084669955075,0.5,0.0,-0.0012572084669955075,1.1271496379295538,0.0,gnn,core6,10,42
2024-05-20,-0.0009849820635281503,1.0,0.0,-0.0009849820635281503,1.126039415753281,0.0,gnn,core6,10,42
