model,universe,lookback,rmse_mean,rmse_std,rmse_min,rmse_max,mae_mean,mae_std,mae_min,mae_max,hit_ratio_mean,hit_ratio_std,hit_ratio_min,hit_ratio_max,non_tiny_hit_ratio_mean,non_tiny_hit_ratio_std,non_tiny_hit_ratio_min,non_tiny_hit_ratio_max,extreme_hit_ratio_mean,extreme_hit_ratio_std,extreme_hit_ratio_min,extreme_hit_ratio_max,pairwise_hit_mean,pairwise_hit_std,pairwise_hit_min,pairwise_hit_max,ic_mean,ic_std,ic_min,ic_max,long_short_sharpe_mean,long_short_sharpe_std,long_short_sharpe_min,long_short_sharpe_max,long_short_sortino_mean,long_short_sortino_std,long_short_sortino_min,long_short_sortino_max,max_drawdown_mean,max_drawdown_std,max_drawdown_min,max_drawdown_max,cumulative_return_mean,cumulative_return_std,cumulative_return_min,cumulative_return_max
oursmain,core6,10,0.006234923067192237,2.721293353155996e-05,0.006205624435096979,0.006259407848119736,0.004463463090360165,1.9037263519090606e-05,0.0044418578036129475,0.00447777658700943,0.4965233302836231,0.014964074052936248,0.4828911253430924,0.5125343092406222,0.5037511436413541,0.021085918285833477,0.4808783165599268,0.5224153705397987,0.4943580359865813,0.01932900503506045,0.4739249771271729,0.5123513266239708,0.4937277625292264,0.004107094146713248,0.4896411507573447,0.4978550371048084,-0.004387892317001873,0.011305496460616894,-0.015344147864374916,0.0072371532620985266,-0.3350781495816149,0.3515769419317351,-0.7373910510269508,-0.08686223545308937,-0.4485388188651802,0.4501616874740514,-0.9629493039882323,-0.12666569814080403,-0.18614195542856274,0.04311080709638262,-0.23199181741074426,-0.14642761391587555,-0.09433462856759434,0.09676255503492759,-0.20508807278019958,-0.026181052264291793
