transition,mean_abs_prediction_change_mean,mean_abs_prediction_change_std,mean_abs_prediction_change_min,mean_abs_prediction_change_max,prediction_correlation_mean,prediction_correlation_std,prediction_correlation_min,prediction_correlation_max,mae_delta_mean,mae_delta_std,mae_delta_min,mae_delta_max,improved_obs_ratio_mean,improved_obs_ratio_std,improved_obs_ratio_min,improved_obs_ratio_max,worsened_obs_ratio_mean,worsened_obs_ratio_std,worsened_obs_ratio_min,worsened_obs_ratio_max,same_sign_ratio_mean,same_sign_ratio_std,same_sign_ratio_min,same_sign_ratio_max
dynamic_minus_nograph,0.00017621178238732649,2.48235609362036e-05,0.0001569864805078964,0.00020423638605582617,0.6355294226586438,0.0903967547102913,0.539252488943464,0.718591195315581,-2.058133035544387e-07,9.324172797045274e-06,-8.310361403483595e-06,9.984654570419782e-06,0.4286585631507864,0.016784040364001766,0.4100117631682133,0.44255652855835836,0.4284842939920708,0.016784040364001808,0.41458632858449873,0.44713109397464385,0.7672199712455887,0.04415924689925218,0.718729577832963,0.8051235132662397
dynamic_minus_static,0.00017319664617970374,5.269463827997303e-05,0.00011286574628052274,0.00021020766341575412,0.6686347719816882,0.04792714596006224,0.6183032699105949,0.713727044146819,4.4392458199735e-07,4.469149350881234e-06,-4.716508814943126e-06,3.051367872031546e-06,0.4238225939964275,0.004374772031117372,0.4188994902627108,0.4272644098810613,0.4333202631464297,0.004374772031117372,0.42987844726179586,0.43824336688014637,0.7892650198231168,0.027976408641483604,0.7634296170435237,0.8189779113841328
oursmain_minus_dynamic,0.0005063146367458563,0.00019865089519309823,0.0003857106331631466,0.0007355935124013161,0.2235710091418915,0.19088466418275482,0.0031889913830363734,0.3370452643667558,2.5275579170243693e-05,2.398649298065466e-05,8.896308323249626e-06,5.2807951225396625e-05,0.4150220014812878,0.007796597467944618,0.4060907070971115,0.42046791269115147,0.4421208556615693,0.007796597467944618,0.4366749444517057,0.45105215004574567,0.6393064087483117,0.04382984104925013,0.5905110443079336,0.6753365573127695
oursmain_minus_nograph,0.0005334062474711643,0.00020596643808418492,0.00038491927403299265,0.0007685406526923991,0.1516149247280947,0.25702259602236355,-0.1365435015644554,0.35720963091088703,2.5069765866689254e-05,1.8964839456775817e-05,6.6045752456501225e-06,4.449758982191303e-05,0.41493486690193,0.006371408902886577,0.4089661482159195,0.42164422951248204,0.4422079902409271,0.006371408902886594,0.4354986276303751,0.4481767089269377,0.5866335555265106,0.10470454315541582,0.4859495490785518,0.6949418376682787
oursmain_minus_static,0.0005350258355285856,0.00020958040703923482,0.000365090533208096,0.0007692095775894575,0.19719968878711092,0.22489144235048855,0.034743082858535806,0.453876130057591,2.571950375224104e-05,1.954646751384183e-05,1.1947676195281173e-05,4.80914424104535e-05,0.41249509867991113,0.004301263278500707,0.4075284276565155,0.41497843419160896,0.444647758462946,0.004301263278500675,0.4421644229512482,0.44961442948634167,0.5945628022480721,0.07545234492815708,0.5139197490524114,0.6634426872304274
static_minus_nograph,0.00017813638820246387,1.0303524594516545e-05,0.0001713675431821765,0.00018999427941723528,0.6793235797850249,0.13810649602086322,0.5202002830595259,0.7680086360947699,-6.497378855517886e-07,6.671826394551746e-06,-5.343100949631049e-06,6.987739881516152e-06,0.43179540800766786,0.01515258810576183,0.41497843419160896,0.4443863547248726,0.42534744913518924,0.015152588105761807,0.41275650241798456,0.4421644229512482,0.7990676600008714,0.0242786710895278,0.7736243628283884,0.8219840543719775
