rmse,mae,hit_ratio,non_tiny_hit_ratio,extreme_hit_ratio,pairwise_hit,ic,long_short_sharpe,long_short_sortino,max_drawdown,cumulative_return,model,universe,lookback,seed,base_model,ablation_stage
0.005455264821648598,0.00394911365583539,0.4888685574870387,0.4989326014028667,0.510670731707317,0.4875876791704788,-0.016421448729273855,-0.07633038039472524,-0.12069865557102111,-0.17916185811918695,-0.02092050241481047,no_graph,core6,10,42,foundation_nograph,no_graph
0.005435874219983816,0.0039313435554504395,0.5032021957913998,0.5227203415675511,0.5434451219512195,0.49356511131442515,0.0046162355890434345,0.7952739187586498,1.3103065516017498,-0.07144896197132766,0.21362916958605638,static_graph,core6,10,42,foundation_static,static_graph
0.00548152532428503,0.003971664234995842,0.47346752058554437,0.484903934126258,0.47560975609756095,0.49149130832570903,-0.007545992465952647,-0.3988751253808615,-0.592205021679129,-0.14542089615861187,-0.10767013605072862,static_plus_dynamic_graph,core6,10,42,foundation_relational,static_plus_dynamic_graph
0.005491035524755716,0.003978852182626724,0.5041171088746569,0.5120463555962184,0.506859756097561,0.5029582189691979,0.02287672648092316,0.909912279785423,1.2932043171955196,-0.09436080022715032,0.243551094616123,oursmain,core6,10,42,oursmain,oursmain
