rmse,mae,hit_ratio,non_tiny_hit_ratio,extreme_hit_ratio,pairwise_hit,ic,long_short_sharpe,long_short_sortino,max_drawdown,cumulative_return,model,universe,lookback,seed,base_model,ablation_stage
0.005437295418232679,0.00392347015440464,0.49725526075022874,0.5233302836230558,0.5266768292682927,0.4917352851479109,-0.004213456051421079,-0.16480523835184333,-0.2694661703819044,-0.18153242753760424,-0.044779622156056575,no_graph,core6,10,42,foundation_nograph,no_graph
0.005437464453279972,0.003921852447092533,0.4908508691674291,0.5105215004574566,0.49847560975609756,0.49600487953644407,-0.0016204208488547563,0.39276291965692445,0.632533455025413,-0.12333388102706522,0.10438068926305277,static_graph,core6,10,42,foundation_static,static_graph
0.005436094012111425,0.003919804003089666,0.5018298261665142,0.519365660262275,0.5342987804878049,0.5013723696248856,0.01613617243487901,0.8052246641549989,1.3273798047704375,-0.0684251832717564,0.21483320005063433,static_plus_dynamic_graph,core6,10,42,foundation_relational,static_plus_dynamic_graph
0.005438389256596565,0.0039276075549423695,0.5009149130832571,0.5254650808173223,0.53125,0.49643183897529736,0.002827298428776215,0.4479782058421894,0.7513276199145842,-0.06752043715096079,0.12206119392067194,no_graph,core6,10,123,foundation_nograph,no_graph
0.005432805046439171,0.003918793983757496,0.5027447392497713,0.5242451967063129,0.5388719512195121,0.4994205550472705,0.013132480885122273,0.7435049101960776,1.21529629754856,-0.14175314882595558,0.19810954449349083,static_graph,core6,10,123,foundation_static,static_graph
0.005441388580948114,0.003927073907107115,0.4906983836535529,0.5074717901799329,0.5137195121951219,0.5025312595303446,0.024658981731858334,0.5895916873042435,0.9188587513308439,-0.10557377959776204,0.16479679870826658,static_plus_dynamic_graph,core6,10,123,foundation_relational,static_plus_dynamic_graph
0.005437363870441914,0.003923447337001562,0.5009149130832571,0.5211954864287892,0.5266768292682927,0.49661482159194875,0.006565738492988449,0.5073602527200495,0.792577871188311,-0.1391297602240229,0.1351446983317146,no_graph,core6,10,456,foundation_nograph,no_graph
0.005435176659375429,0.0039189644157886505,0.5068618481244281,0.5294297041781031,0.5373475609756098,0.501555352241537,0.013329978105620446,0.289951720142615,0.46245632969729267,-0.12766963720787317,0.07546842661395203,static_graph,core6,10,456,foundation_static,static_graph
0.005434575490653515,0.003920922987163067,0.5001524855138761,0.5315645013723697,0.5327743902439024,0.5029582189691979,0.02100103759448945,0.8268615168248037,1.3626256784293056,-0.07173749711364508,0.2284420329669956,static_plus_dynamic_graph,core6,10,456,foundation_relational,static_plus_dynamic_graph
