transition,mean_abs_prediction_change_mean,mean_abs_prediction_change_std,mean_abs_prediction_change_min,mean_abs_prediction_change_max,prediction_correlation_mean,prediction_correlation_std,prediction_correlation_min,prediction_correlation_max,mae_delta_mean,mae_delta_std,mae_delta_min,mae_delta_max,improved_obs_ratio_mean,improved_obs_ratio_std,improved_obs_ratio_min,improved_obs_ratio_max,worsened_obs_ratio_mean,worsened_obs_ratio_std,worsened_obs_ratio_min,worsened_obs_ratio_max,same_sign_ratio_mean,same_sign_ratio_std,same_sign_ratio_min,same_sign_ratio_max
dynamic_minus_nograph,0.00014382224983954827,1.7819349451544155e-05,0.00013233757806394635,0.0001643499146222797,0.7468877746655073,0.0461225049786281,0.6992064651173223,0.7912748404481238,-1.9213844153350954e-06,1.3590104324418238e-06,-3.1428701951935966e-06,-4.5747757710029526e-07,0.4328410229599617,0.007535881839031997,0.42425826689321655,0.4383740687491831,0.42430183418289547,0.007535881839031958,0.41876878839367404,0.43288459024964054,0.8125735198013331,0.01459946312759715,0.7959743824336688,0.8234217749313815
dynamic_minus_static,0.00012979880191747186,2.135186474514484e-05,0.00011667293381380326,0.00015443618804921111,0.7510386805636019,0.06551561105733066,0.6760891870750764,0.7974142902758882,2.339915332332361e-06,4.463690488154584e-06,-1.7564504866595068e-06,7.0972259763192355e-06,0.4272208425913824,0.011996362190151252,0.4147170304535355,0.4386354724872566,0.4299220145514748,0.011996362190151278,0.41850738465560056,0.4424258266893217,0.8097416459722041,0.04292622948438648,0.7606848777937525,0.8404130179061561
static_minus_nograph,0.00014879347321160018,1.7700778126809033e-05,0.00013385350004864186,0.00016834300646139785,0.7580470192381092,0.015596128565504415,0.7443138360889722,0.775002663626294,-4.261299747667456e-06,3.1053668068663343e-06,-7.554703553419531e-06,-1.3864197085340895e-06,0.4349758201542282,0.00818218754457694,0.42621879492876746,0.4424258266893217,0.42216703698862895,0.008182187544576976,0.4147170304535355,0.4309240622140897,0.8066919356946803,0.00949816876174312,0.796366488040779,0.815056855313031
